model,outer_fold,context_id,connectivity_id,output,pathway,shapley_value,pathway_value,pathway_value_semantics,baseline_output,full_output,completeness_residual,pathway_value_percentile,pathway_value_color_semantics
joint model,3,context:247d7f9786c0a311bc0f8cd9,QTCAPCHXGMZXKA,conditional N,local electronic inputs,-0.437440050973,0.836822926998,RMS standardized values and masks,17.1856975555,14.7298666636,0,0.315789473684,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:24a5f8cfdcaae49d1c6f7ea5,CROBTXVXNQNKKO,conditional N,local electronic inputs,2.78293229474,3.56834626198,RMS standardized values and masks,-1.2329676946,12.5562388102,0,0.986354775828,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:24b54ae6de2992d22011bc0b,RTZKZFJDLAIYFH,conditional N,local electronic inputs,-4.9864616394,0.865741968155,RMS standardized values and masks,0.220796267192,-4.0538110733,8.881784197e-16,0.407407407407,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:2598383d39d2588da12e755f,NSVNNAPWCRPQDR,conditional N,local electronic inputs,0.254832267761,0.828151226044,RMS standardized values and masks,0.765582720439,9.16727892558,0,0.269980506823,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:262a59d32ff72e5330833bea,FFEARJCKVFRZRR,conditional N,local electronic inputs,1.02525538868,1.02863991261,RMS standardized values and masks,14.6203365326,13.7650114695,0,0.710526315789,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:26559375cf94c91a04ba6dc5,ONDSBJMLAHVLMI,conditional N,local electronic inputs,2.09739998976,0.886558055878,RMS standardized values and masks,5.35757652918,7.61969645818,0,0.466861598441,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:2673b2e6f4836612040b8d76,PSINDLUNOGABJV,conditional N,local electronic inputs,-1.63174409337,0.943429887295,RMS standardized values and masks,2.78920571009,-0.443183898926,-8.881784197e-16,0.587719298246,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:26d333ffbc3818edd23dc525,PQGUROUGKBASIY,conditional N,local electronic inputs,1.37745078405,0.918669462204,RMS standardized values and masks,10.2375917435,14.2519594828,0,0.537037037037,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:27709a8218cae0b06af021a4,AZQJMOSEBVCAFB,conditional N,local electronic inputs,-3.46282235781,0.834169268608,RMS standardized values and masks,11.397942543,7.7271455129,8.881784197e-16,0.302144249513,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:27b053ef39c6db36c12fc10b,VDCSGNNYCFPWFK,conditional N,local electronic inputs,-0.0193588733673,0.749883890152,RMS standardized values and masks,0.36209710439,1.68076197306,0,0.0194931773879,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:27be502f8f8eb586c54ced8c,VEKDDHYCIOYPHJ,conditional N,local electronic inputs,-1.49511784977,0.796045839787,RMS standardized values and masks,8.41766468684,4.48041598002,8.881784197e-16,0.141325536062,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:288cc6beb66cb328095d548c,FUPIVZHYVSCYLX,conditional N,local electronic inputs,-6.98528926902,0.755844533443,RMS standardized values and masks,5.25894196828,-0.707475980123,5.55111512313e-16,0.0311890838207,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:28aee48fcc1d87b84eaf52e1,CKLJMWTZIZZHCS,conditional N,local electronic inputs,-0.691537115309,1.2242077589,RMS standardized values and masks,16.7796243032,13.8374150594,0,0.881091617934,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:28c4c7e6ec32ffa11083abac,UTWQHEUIFBZBTR,conditional N,local electronic inputs,-3.11952983008,0.880902945995,RMS standardized values and masks,7.43579403559,2.56765111287,1.33226762955e-15,0.450292397661,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:291acfb63dedd7ff4481b001,URBDFHBJUSYZIR,conditional N,local electronic inputs,2.97953477171,1.17495656013,RMS standardized values and masks,8.77348089218,15.9703734716,1.7763568394e-15,0.860623781676,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:298d42e9c266a97c96310a00,BTJIUGUIPKRLHP,conditional N,local electronic inputs,1.29305413034,1.04142773151,RMS standardized values and masks,16.9432652791,18.3143215179,0,0.732943469786,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:298de7c90e2b5d3ebda60b7b,DPZNOMCNRMUKPS,conditional N,local electronic inputs,-8.50759339333,0.834070205688,RMS standardized values and masks,13.3497571945,2.45399697622,1.33226762955e-15,0.299220272904,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:29aee7eff81b55c913860d35,IVJPPXLWFDRDRE,conditional N,local electronic inputs,-8.88692376349,0.835155010223,RMS standardized values and masks,13.0487893422,7.1504201889,8.881784197e-16,0.308966861598,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:29ced4b0c513df1372b98c37,TZHIYVWDNYEFOA,conditional N,local electronic inputs,1.13183457322,1.10146641731,RMS standardized values and masks,10.1221909523,17.1022148132,0,0.805068226121,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:29e5bbce5254d2dac1ffbd22,BHLKIZCNPYDMOY,conditional N,local electronic inputs,1.74985833963,0.993022739887,RMS standardized values and masks,1.38495413462,3.01926994324,0,0.663742690058,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2a24eaa30d93662177b4bc12,CMLWFCUAXGSMBB,conditional N,local electronic inputs,-3.53748461935,0.81814712286,RMS standardized values and masks,21.2603734334,13.6693455378,0,0.230019493177,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:2a2dd4d4890b9dfb695cd858,WGYKZJWCGVVSQN,conditional N,local electronic inputs,3.15288850996,1.11984455585,RMS standardized values and masks,15.2906901042,13.561724027,0,0.817738791423,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:2a71df212f4b05ff5d632060,OZTFXWYJHCTJDS,conditional N,local electronic inputs,5.00000943078,1.0654270649,RMS standardized values and masks,10.8646011353,20.0123564402,0,0.762183235867,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:2acf2a596cb7c974b99ea781,QJWQYVJVCXMTJP,conditional N,local electronic inputs,-0.146073235406,0.872704446316,RMS standardized values and masks,17.3278541565,14.537525177,0,0.429824561404,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:2b79bd08eb9e0df4cee1d714,JJPYHMCTZLBOEO,conditional N,local electronic inputs,9.47019706832,0.991671204567,RMS standardized values and masks,17.3534828822,22.7979602814,0,0.66081871345,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:2b80cf137e6185ba9ecd7b83,KKJVNKHIPVHCQX,conditional N,local electronic inputs,-2.49354839325,0.92532479763,RMS standardized values and masks,6.72256358465,8.15383402507,0,0.552631578947,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:2bb2d87993fd2f6b131da5a4,BINFMIKPPPUPAO,conditional N,local electronic inputs,9.49914940198,0.878604471684,RMS standardized values and masks,13.0418977737,26.4601974487,0,0.444444444444,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:2bc2210e23222f2ca1056fea,AFFPCIMDERUIST,conditional N,local electronic inputs,-1.26966981093,0.774720728397,RMS standardized values and masks,8.57590977351,5.24630212784,0,0.0653021442495,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:2bcaae8f6c47902e047369e7,XKUKSGPZAADMRA,conditional N,local electronic inputs,0.151094675064,1.07092010975,RMS standardized values and masks,17.0086574554,12.7467199961,-1.7763568394e-15,0.772904483431,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:2bfa69960aef26811d418f7d,KKFHAJHLJHVUDM,conditional N,local electronic inputs,-2.10149355729,0.771645069122,RMS standardized values and masks,6.27374219894,4.50685755412,-8.881784197e-16,0.056530214425,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:2c1a5d14a43c365e85d4804a,ZACFZWVWCJFOCW,conditional N,local electronic inputs,2.50625887182,0.777859032154,RMS standardized values and masks,1.42514832815,4.28319072723,0,0.0740740740741,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2c364065df30f1f0d57b3c45,UBMYYGXGMPGCBO,conditional N,local electronic inputs,-4.2760471238,0.789587497711,RMS standardized values and masks,11.595433712,5.45990006129,0,0.115009746589,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:2c42ed243e7dd33ce08283de,ZBCBWPMODOFKDW,conditional N,local electronic inputs,4.70243457953,1.01323974133,RMS standardized values and masks,12.3147279421,15.2381375631,-1.7763568394e-15,0.69395711501,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2c7e3b33b386cff0291fffcf,NHQDETIJWKXCTC,conditional N,local electronic inputs,5.34879024824,1.15494966507,RMS standardized values and masks,16.9528992971,18.1332670848,0,0.842105263158,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:2c808b13daaa61e2f6d4753c,ZISUALSZTAEPJH,conditional N,local electronic inputs,1.46835107274,0.769832849503,RMS standardized values and masks,1.33928235372,3.01589775085,-8.881784197e-16,0.051656920078,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:2c8b623afe89567861089788,LJUQGASMPRMWIW,conditional N,local electronic inputs,-3.0086256663,0.842901587486,RMS standardized values and masks,15.3020833333,10.9542703629,0,0.345029239766,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:2cabe2dd19cc048d8fa2d37e,YLGRTLMDMVAFNI,conditional N,local electronic inputs,-0.474812176492,0.781295061111,RMS standardized values and masks,4.12579806646,3.99392795563,0,0.0828460038986,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2d30b422fff296f981311fc8,ZCPWZUGSUPGMLC,conditional N,local electronic inputs,0.562886873881,0.732126057148,RMS standardized values and masks,20.5198828379,21.4663016001,0,0.0126705653021,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:2de6d8532d5c94a5c86a8659,FDPMPHQWCLVHND,conditional N,local electronic inputs,1.34093904495,0.971879541874,RMS standardized values and masks,10.0395181974,13.6397829056,0,0.627680311891,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:2e3e48b834eb017dc1b5abf5,QTBSBXVTEAMEQO,conditional N,local electronic inputs,2.19872940911,1.55226457119,RMS standardized values and masks,14.3262529373,16.977921168,0,0.93567251462,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2e5d770353ceaf58fad6fa91,QLXMOFWIKWAQBW,conditional N,local electronic inputs,4.72555308872,0.841517686844,RMS standardized values and masks,13.8258414268,18.7394841512,0,0.337231968811,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2e785db4025d7ab418f31788,AWUJBJHPBXFVFC,conditional N,local electronic inputs,2.34602938758,0.185436829925,RMS standardized values and masks,14.7043930689,17.8337872823,0,0.000974658869396,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:2f0c0d845c48ac47fa56fd88,ZVNDTFFBORBYMW,conditional N,local electronic inputs,2.65975062052,0.92630392313,RMS standardized values and masks,17.3548965454,14.9824946721,0,0.555555555556,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:2f31279786c48aca2b251ab3,FBQURXLBJJNDBX,conditional N,local electronic inputs,-7.21108573013,0.783017635345,RMS standardized values and masks,13.0095307032,4.96036847432,-8.881784197e-16,0.088693957115,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:2f6621f5e9bb44a721f8d73a,VWUHPHHTAVCBMR,conditional N,local electronic inputs,-0.8534390529,0.817404389381,RMS standardized values and masks,6.47137705485,2.8651415507,-1.33226762955e-15,0.2261208577,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:2f7cdee9df16a9b429f0d03f,RAXXELZNTBOGNW,conditional N,local electronic inputs,-0.450708839628,1.08534824848,RMS standardized values and masks,15.0780537923,11.5625565847,0,0.787524366472,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2ff1aec14e3bcdcafc645e22,MCTWTZJPVLRJOU,conditional N,local electronic inputs,-1.88214317958,0.929868638515,RMS standardized values and masks,18.3782126109,9.96796989441,0,0.560428849903,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:304b88cc370966d95b9b1d06,NOFJNSNJJMUDAO,conditional N,local electronic inputs,9.77314527829,1.06671726704,RMS standardized values and masks,14.4120340347,26.590593338,0,0.769980506823,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:30af75f1241104415ea92d87,GKIYSZCDLDAYKO,conditional N,local electronic inputs,2.38757242097,0.862002313137,RMS standardized values and masks,10.8676398595,16.6986529032,0,0.396686159844,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:3101f3fe5be1e24229df0064,JVZMNODVCGXDQK,conditional N,local electronic inputs,-1.45801313718,0.87773001194,RMS standardized values and masks,13.4785095851,15.69267718,0,0.442495126706,"within-pathway empirical percentile; color only, not a model output"
